success,precision,recall,f1,tp,fp,fn,predicted_entities,gt_entities,fp_entities,fn_entities,elapsed_time,output,model,prompt_strategy,file
True,0.8,0.8,0.8000000000000002,4.0,1.0,1,"[{'text': 'Catalina', 'type': 'person', 'start_pos': 132, 'end_pos': 140}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 252, 'end_pos': 261}, {'text': 'Anna', 'type': 'person', 'start_pos': 266, 'end_pos': 270}, {'text': 'm.grant512@tuta.io', 'type': 'email', 'start_pos': 451, 'end_pos': 469}, {'text': 'tuta.io', 'type': 'url', 'start_pos': 462, 'end_pos': 469}]","[{'startOffset': 132, 'endOffset': 140, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 252, 'endOffset': 261, 'type': 'PERSON', 'text': 'Marcellus'}, {'startOffset': 266, 'endOffset': 270, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 431, 'endOffset': 435, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 451, 'endOffset': 469, 'type': 'EMAIL', 'text': 'm.grant512@tuta.io'}]","[{'text': 'tuta.io', 'type': 'url', 'start_pos': 462, 'end_pos': 469}]","[{'startOffset': 431, 'endOffset': 435, 'type': 'PERSON', 'text': 'Anna'}]",5.050686,"{'entities': [{'text': 'Catalina', 'type': 'person', 'start_pos': 132, 'end_pos': 140}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 252, 'end_pos': 261}, {'text': 'Anna', 'type': 'person', 'start_pos': 266, 'end_pos': 270}, {'text': 'm.grant512@tuta.io', 'type': 'email', 'start_pos': 451, 'end_pos': 469}, {'text': 'tuta.io', 'type': 'url', 'start_pos': 462, 'end_pos': 469}]}",qwen3:8b,role task and format,7.json
True,0.5714285714285714,0.6666666666666666,0.6153846153846153,4.0,3.0,2,"[{'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 41, 'end_pos': 61}, {'text': '0.014 BTC', 'type': 'btc', 'start_pos': 147, 'end_pos': 156}, {'text': 'bc1qt5vmgkz06c4q6z3trw8gkfj0y7n07gq5kzm68d', 'type': 'btc', 'start_pos': 179, 'end_pos': 221}, {'text': 'Anna Key', 'type': 'person', 'start_pos': 232, 'end_pos': 240}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 290, 'end_pos': 299}, {'text': 'bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh', 'type': 'btc', 'start_pos': 409, 'end_pos': 451}, {'text': 'Signal', 'type': 'tox', 'start_pos': 506, 'end_pos': 512}]","[{'startOffset': 41, 'endOffset': 61, 'type': 'EMAIL', 'text': 'cv.editor@riseup.net'}, {'startOffset': 179, 'endOffset': 221, 'type': 'BTC', 'text': 'bc1qt5vmgkz06c4q6z3trw8gkfj0y7n07gq5kzm68d'}, {'startOffset': 232, 'endOffset': 238, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 269, 'endOffset': 273, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 290, 'endOffset': 299, 'type': 'PERSON', 'text': 'Marcellus'}, {'startOffset': 409, 'endOffset': 451, 'type': 'BTC', 'text': 'bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh'}]","[{'text': '0.014 BTC', 'type': 'btc', 'start_pos': 147, 'end_pos': 156}, {'text': 'Anna Key', 'type': 'person', 'start_pos': 232, 'end_pos': 240}, {'text': 'Signal', 'type': 'tox', 'start_pos': 506, 'end_pos': 512}]","[{'startOffset': 232, 'endOffset': 238, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 269, 'endOffset': 273, 'type': 'PERSON', 'text': 'Anna'}]",10.265095,"{'entities': [{'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 41, 'end_pos': 61}, {'text': '0.014 BTC', 'type': 'btc', 'start_pos': 147, 'end_pos': 156}, {'text': 'bc1qt5vmgkz06c4q6z3trw8gkfj0y7n07gq5kzm68d', 'type': 'btc', 'start_pos': 179, 'end_pos': 221}, {'text': 'Anna Key', 'type': 'person', 'start_pos': 232, 'end_pos': 240}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 290, 'end_pos': 299}, {'text': 'bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh', 'type': 'btc', 'start_pos': 409, 'end_pos': 451}, {'text': 'Signal', 'type': 'tox', 'start_pos': 506, 'end_pos': 512}]}",qwen3:8b,role task format and example,5.json
True,0.5,0.6666666666666666,0.5714285714285715,4.0,4.0,2,"[{'text': ""Catalina's"", 'type': 'person', 'start_pos': 0, 'end_pos': 10}, {'text': 'c.varga@journalisttruth.org', 'type': 'email', 'start_pos': 35, 'end_pos': 62}, {'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 63, 'end_pos': 83}, {'text': 'Anna', 'type': 'person', 'start_pos': 84, 'end_pos': 88}, {'text': 'c.varga@journalisttruth.org', 'type': 'email', 'start_pos': 35, 'end_pos': 62}, {'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 63, 'end_pos': 83}, {'text': 'Prague', 'type': 'location', 'start_pos': 143, 'end_pos': 149}, {'text': 'Bitcoin', 'type': 'btc', 'start_pos': 248, 'end_pos': 255}]","[{'startOffset': 0, 'endOffset': 8, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 35, 'endOffset': 62, 'type': 'EMAIL', 'text': 'c.varga@journalisttruth.org'}, {'startOffset': 63, 'endOffset': 83, 'type': 'EMAIL', 'text': 'cv.editor@riseup.net'}, {'startOffset': 84, 'endOffset': 88, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 144, 'endOffset': 150, 'type': 'LOCATION', 'text': 'Prague'}, {'startOffset': 164, 'endOffset': 169, 'type': 'PERSON', 'text': 'Varga'}]","[{'text': ""Catalina's"", 'type': 'person', 'start_pos': 0, 'end_pos': 10}, {'text': 'c.varga@journalisttruth.org', 'type': 'email', 'start_pos': 35, 'end_pos': 62}, {'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 63, 'end_pos': 83}, {'text': 'Bitcoin', 'type': 'btc', 'start_pos': 248, 'end_pos': 255}]","[{'startOffset': 0, 'endOffset': 8, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 164, 'endOffset': 169, 'type': 'PERSON', 'text': 'Varga'}]",7.636012,"{'entities': [{'text': ""Catalina's"", 'type': 'person', 'start_pos': 0, 'end_pos': 10}, {'text': 'c.varga@journalisttruth.org', 'type': 'email', 'start_pos': 35, 'end_pos': 62}, {'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 63, 'end_pos': 83}, {'text': 'Anna', 'type': 'person', 'start_pos': 84, 'end_pos': 88}, {'text': 'c.varga@journalisttruth.org', 'type': 'email', 'start_pos': 35, 'end_pos': 62}, {'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 63, 'end_pos': 83}, {'text': 'Prague', 'type': 'location', 'start_pos': 143, 'end_pos': 149}, {'text': 'Bitcoin', 'type': 'btc', 'start_pos': 248, 'end_pos': 255}]}",qwen3:8b,role task format and example,4.json
True,1.0,0.5,0.6666666666666666,2.0,0.0,2,"[{'text': 'Anna', 'type': 'person', 'start_pos': 49, 'end_pos': 53}, {'text': 'bc1q2gdf0hxk6e5nxp72cr9sv5uwx9a0gz0h3p9a4f', 'type': 'btc', 'start_pos': 371, 'end_pos': 413}]","[{'startOffset': 49, 'endOffset': 53, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 289, 'endOffset': 293, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 371, 'endOffset': 413, 'type': 'BTC', 'text': 'bc1q2gdf0hxk6e5nxp72cr9sv5uwx9a0gz0h3p9a4f'}, {'startOffset': 435, 'endOffset': 444, 'type': 'PERSON', 'text': 'Marcellus'}]",[],"[{'startOffset': 289, 'endOffset': 293, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 435, 'endOffset': 444, 'type': 'PERSON', 'text': 'Marcellus'}]",4.122673,"{'entities': [{'text': 'Anna', 'type': 'person', 'start_pos': 49, 'end_pos': 53}, {'text': 'bc1q2gdf0hxk6e5nxp72cr9sv5uwx9a0gz0h3p9a4f', 'type': 'btc', 'start_pos': 371, 'end_pos': 413}]}",qwen3:8b,role task format and example,3.json
True,0.8571428571428571,0.6,0.7058823529411764,6.0,1.0,4,"[{'text': 'Catalina', 'type': 'person', 'start_pos': 34, 'end_pos': 42}, {'text': 'Seychelles', 'type': 'location', 'start_pos': 192, 'end_pos': 202}, {'text': 'Anna', 'type': 'person', 'start_pos': 343, 'end_pos': 347}, {'text': 'contact@unitedchange.org', 'type': 'email', 'start_pos': 430, 'end_pos': 454}, {'text': 'lance.morenopolitical@gmail.com', 'type': 'email', 'start_pos': 477, 'end_pos': 508}, {'text': 'BTC', 'type': 'btc', 'start_pos': 652, 'end_pos': 655}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 802, 'end_pos': 811}]","[{'startOffset': 33, 'endOffset': 41, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 191, 'endOffset': 201, 'type': 'LOCATION', 'text': 'Seychelles'}, {'startOffset': 342, 'endOffset': 346, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 422, 'endOffset': 446, 'type': 'EMAIL', 'text': 'contact@unitedchange.org'}, {'startOffset': 469, 'endOffset': 500, 'type': 'EMAIL', 'text': 'lance.morenopolitical@gmail.com'}, {'startOffset': 579, 'endOffset': 587, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 661, 'endOffset': 673, 'type': 'PERSON', 'text': 'Lance Moreno'}, {'startOffset': 752, 'endOffset': 760, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 778, 'endOffset': 782, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 793, 'endOffset': 802, 'type': 'PERSON', 'text': 'Marcellus'}]","[{'text': 'BTC', 'type': 'btc', 'start_pos': 652, 'end_pos': 655}]","[{'startOffset': 579, 'endOffset': 587, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 661, 'endOffset': 673, 'type': 'PERSON', 'text': 'Lance Moreno'}, {'startOffset': 752, 'endOffset': 760, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 778, 'endOffset': 782, 'type': 'PERSON', 'text': 'Anna'}]",6.673365,"{'entities': [{'text': 'Catalina', 'type': 'person', 'start_pos': 34, 'end_pos': 42}, {'text': 'Seychelles', 'type': 'location', 'start_pos': 192, 'end_pos': 202}, {'text': 'Anna', 'type': 'person', 'start_pos': 343, 'end_pos': 347}, {'text': 'contact@unitedchange.org', 'type': 'email', 'start_pos': 430, 'end_pos': 454}, {'text': 'lance.morenopolitical@gmail.com', 'type': 'email', 'start_pos': 477, 'end_pos': 508}, {'text': 'BTC', 'type': 'btc', 'start_pos': 652, 'end_pos': 655}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 802, 'end_pos': 811}]}",qwen3:8b,role task format and example,6.json
True,1.0,1.0,1.0,5.0,0.0,0,"[{'text': 'Catalina', 'type': 'person', 'start_pos': 132, 'end_pos': 140}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 252, 'end_pos': 261}, {'text': 'Anna', 'type': 'person', 'start_pos': 266, 'end_pos': 270}, {'text': 'm.grant512@tuta.io', 'type': 'email', 'start_pos': 451, 'end_pos': 469}, {'text': 'Anna', 'type': 'person', 'start_pos': 266, 'end_pos': 270}]","[{'startOffset': 132, 'endOffset': 140, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 252, 'endOffset': 261, 'type': 'PERSON', 'text': 'Marcellus'}, {'startOffset': 266, 'endOffset': 270, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 431, 'endOffset': 435, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 451, 'endOffset': 469, 'type': 'EMAIL', 'text': 'm.grant512@tuta.io'}]",[],[],5.006106,"{'entities': [{'text': 'Catalina', 'type': 'person', 'start_pos': 132, 'end_pos': 140}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 252, 'end_pos': 261}, {'text': 'Anna', 'type': 'person', 'start_pos': 266, 'end_pos': 270}, {'text': 'm.grant512@tuta.io', 'type': 'email', 'start_pos': 451, 'end_pos': 469}, {'text': 'Anna', 'type': 'person', 'start_pos': 266, 'end_pos': 270}]}",qwen3:8b,role task format and example,7.json
True,0.5714285714285714,0.6666666666666666,0.6153846153846153,4.0,3.0,2,"[{'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 41, 'end_pos': 61}, {'text': '0.014 BTC', 'type': 'btc', 'start_pos': 147, 'end_pos': 156}, {'text': 'bc1qt5vmgkz06c4q6z3trw8gkfj0y7n07gq5kzm68d', 'type': 'btc', 'start_pos': 179, 'end_pos': 221}, {'text': 'Anna Key', 'type': 'person', 'start_pos': 232, 'end_pos': 240}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 290, 'end_pos': 299}, {'text': 'bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh', 'type': 'btc', 'start_pos': 409, 'end_pos': 451}, {'text': 'Signal', 'type': 'tox', 'start_pos': 506, 'end_pos': 512}]","[{'startOffset': 41, 'endOffset': 61, 'type': 'EMAIL', 'text': 'cv.editor@riseup.net'}, {'startOffset': 179, 'endOffset': 221, 'type': 'BTC', 'text': 'bc1qt5vmgkz06c4q6z3trw8gkfj0y7n07gq5kzm68d'}, {'startOffset': 232, 'endOffset': 238, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 269, 'endOffset': 273, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 290, 'endOffset': 299, 'type': 'PERSON', 'text': 'Marcellus'}, {'startOffset': 409, 'endOffset': 451, 'type': 'BTC', 'text': 'bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh'}]","[{'text': '0.014 BTC', 'type': 'btc', 'start_pos': 147, 'end_pos': 156}, {'text': 'Anna Key', 'type': 'person', 'start_pos': 232, 'end_pos': 240}, {'text': 'Signal', 'type': 'tox', 'start_pos': 506, 'end_pos': 512}]","[{'startOffset': 232, 'endOffset': 238, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 269, 'endOffset': 273, 'type': 'PERSON', 'text': 'Anna'}]",10.727525,"{'entities': [{'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 41, 'end_pos': 61}, {'text': '0.014 BTC', 'type': 'btc', 'start_pos': 147, 'end_pos': 156}, {'text': 'bc1qt5vmgkz06c4q6z3trw8gkfj0y7n07gq5kzm68d', 'type': 'btc', 'start_pos': 179, 'end_pos': 221}, {'text': 'Anna Key', 'type': 'person', 'start_pos': 232, 'end_pos': 240}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 290, 'end_pos': 299}, {'text': 'bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh', 'type': 'btc', 'start_pos': 409, 'end_pos': 451}, {'text': 'Signal', 'type': 'tox', 'start_pos': 506, 'end_pos': 512}]}",qwen3:8b,role task format example and verification,5.json
True,0.5,0.6666666666666666,0.5714285714285715,4.0,4.0,2,"[{'text': ""Catalina's"", 'type': 'person', 'start_pos': 0, 'end_pos': 10}, {'text': 'c.varga@journalisttruth.org', 'type': 'email', 'start_pos': 35, 'end_pos': 62}, {'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 63, 'end_pos': 83}, {'text': 'Anna', 'type': 'person', 'start_pos': 84, 'end_pos': 88}, {'text': 'c.varga@journalisttruth.org', 'type': 'email', 'start_pos': 35, 'end_pos': 62}, {'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 63, 'end_pos': 83}, {'text': 'Prague', 'type': 'location', 'start_pos': 143, 'end_pos': 149}, {'text': 'Bitcoin', 'type': 'btc', 'start_pos': 248, 'end_pos': 255}]","[{'startOffset': 0, 'endOffset': 8, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 35, 'endOffset': 62, 'type': 'EMAIL', 'text': 'c.varga@journalisttruth.org'}, {'startOffset': 63, 'endOffset': 83, 'type': 'EMAIL', 'text': 'cv.editor@riseup.net'}, {'startOffset': 84, 'endOffset': 88, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 144, 'endOffset': 150, 'type': 'LOCATION', 'text': 'Prague'}, {'startOffset': 164, 'endOffset': 169, 'type': 'PERSON', 'text': 'Varga'}]","[{'text': ""Catalina's"", 'type': 'person', 'start_pos': 0, 'end_pos': 10}, {'text': 'c.varga@journalisttruth.org', 'type': 'email', 'start_pos': 35, 'end_pos': 62}, {'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 63, 'end_pos': 83}, {'text': 'Bitcoin', 'type': 'btc', 'start_pos': 248, 'end_pos': 255}]","[{'startOffset': 0, 'endOffset': 8, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 164, 'endOffset': 169, 'type': 'PERSON', 'text': 'Varga'}]",7.710715,"{'entities': [{'text': ""Catalina's"", 'type': 'person', 'start_pos': 0, 'end_pos': 10}, {'text': 'c.varga@journalisttruth.org', 'type': 'email', 'start_pos': 35, 'end_pos': 62}, {'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 63, 'end_pos': 83}, {'text': 'Anna', 'type': 'person', 'start_pos': 84, 'end_pos': 88}, {'text': 'c.varga@journalisttruth.org', 'type': 'email', 'start_pos': 35, 'end_pos': 62}, {'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 63, 'end_pos': 83}, {'text': 'Prague', 'type': 'location', 'start_pos': 143, 'end_pos': 149}, {'text': 'Bitcoin', 'type': 'btc', 'start_pos': 248, 'end_pos': 255}]}",qwen3:8b,role task format example and verification,4.json
True,1.0,0.75,0.8571428571428571,3.0,0.0,1,"[{'text': 'Anna', 'type': 'person', 'start_pos': 49, 'end_pos': 53}, {'text': 'bc1q2gdf0hxk6e5nxp72cr9sv5uwx9a0gz0h3p9a4f', 'type': 'btc', 'start_pos': 371, 'end_pos': 413}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 435, 'end_pos': 444}]","[{'startOffset': 49, 'endOffset': 53, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 289, 'endOffset': 293, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 371, 'endOffset': 413, 'type': 'BTC', 'text': 'bc1q2gdf0hxk6e5nxp72cr9sv5uwx9a0gz0h3p9a4f'}, {'startOffset': 435, 'endOffset': 444, 'type': 'PERSON', 'text': 'Marcellus'}]",[],"[{'startOffset': 289, 'endOffset': 293, 'type': 'PERSON', 'text': 'Anna'}]",5.242995,"{'entities': [{'text': 'Anna', 'type': 'person', 'start_pos': 49, 'end_pos': 53}, {'text': 'bc1q2gdf0hxk6e5nxp72cr9sv5uwx9a0gz0h3p9a4f', 'type': 'btc', 'start_pos': 371, 'end_pos': 413}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 435, 'end_pos': 444}]}",qwen3:8b,role task format example and verification,3.json
True,0.75,0.6,0.6666666666666665,6.0,2.0,4,"[{'text': 'Catalina', 'type': 'person', 'start_pos': 34, 'end_pos': 42}, {'text': 'Anna', 'type': 'person', 'start_pos': 343, 'end_pos': 347}, {'text': 'Seychelles', 'type': 'location', 'start_pos': 192, 'end_pos': 202}, {'text': 'contact@unitedchange.org', 'type': 'email', 'start_pos': 430, 'end_pos': 454}, {'text': 'lance.morenopolitical@gmail.com', 'type': 'email', 'start_pos': 477, 'end_pos': 508}, {'text': 'BTC', 'type': 'btc', 'start_pos': 652, 'end_pos': 655}, {'text': '6.4 BTC', 'type': 'btc', 'start_pos': 648, 'end_pos': 655}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 802, 'end_pos': 811}]","[{'startOffset': 33, 'endOffset': 41, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 191, 'endOffset': 201, 'type': 'LOCATION', 'text': 'Seychelles'}, {'startOffset': 342, 'endOffset': 346, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 422, 'endOffset': 446, 'type': 'EMAIL', 'text': 'contact@unitedchange.org'}, {'startOffset': 469, 'endOffset': 500, 'type': 'EMAIL', 'text': 'lance.morenopolitical@gmail.com'}, {'startOffset': 579, 'endOffset': 587, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 661, 'endOffset': 673, 'type': 'PERSON', 'text': 'Lance Moreno'}, {'startOffset': 752, 'endOffset': 760, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 778, 'endOffset': 782, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 793, 'endOffset': 802, 'type': 'PERSON', 'text': 'Marcellus'}]","[{'text': 'BTC', 'type': 'btc', 'start_pos': 652, 'end_pos': 655}, {'text': '6.4 BTC', 'type': 'btc', 'start_pos': 648, 'end_pos': 655}]","[{'startOffset': 579, 'endOffset': 587, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 661, 'endOffset': 673, 'type': 'PERSON', 'text': 'Lance Moreno'}, {'startOffset': 752, 'endOffset': 760, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 778, 'endOffset': 782, 'type': 'PERSON', 'text': 'Anna'}]",7.99793,"{'entities': [{'text': 'Catalina', 'type': 'person', 'start_pos': 34, 'end_pos': 42}, {'text': 'Anna', 'type': 'person', 'start_pos': 343, 'end_pos': 347}, {'text': 'Seychelles', 'type': 'location', 'start_pos': 192, 'end_pos': 202}, {'text': 'contact@unitedchange.org', 'type': 'email', 'start_pos': 430, 'end_pos': 454}, {'text': 'lance.morenopolitical@gmail.com', 'type': 'email', 'start_pos': 477, 'end_pos': 508}, {'text': 'BTC', 'type': 'btc', 'start_pos': 652, 'end_pos': 655}, {'text': '6.4 BTC', 'type': 'btc', 'start_pos': 648, 'end_pos': 655}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 802, 'end_pos': 811}]}",qwen3:8b,role task format example and verification,6.json
True,1.0,1.0,1.0,5.0,0.0,0,"[{'text': 'Catalina', 'type': 'person', 'start_pos': 132, 'end_pos': 140}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 252, 'end_pos': 261}, {'text': 'Anna', 'type': 'person', 'start_pos': 266, 'end_pos': 270}, {'text': 'm.grant512@tuta.io', 'type': 'email', 'start_pos': 451, 'end_pos': 469}, {'text': 'Anna', 'type': 'person', 'start_pos': 266, 'end_pos': 270}]","[{'startOffset': 132, 'endOffset': 140, 'type': 'PERSON', 'text': 'Catalina'}, {'startOffset': 252, 'endOffset': 261, 'type': 'PERSON', 'text': 'Marcellus'}, {'startOffset': 266, 'endOffset': 270, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 431, 'endOffset': 435, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 451, 'endOffset': 469, 'type': 'EMAIL', 'text': 'm.grant512@tuta.io'}]",[],[],5.17347,"{'entities': [{'text': 'Catalina', 'type': 'person', 'start_pos': 132, 'end_pos': 140}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 252, 'end_pos': 261}, {'text': 'Anna', 'type': 'person', 'start_pos': 266, 'end_pos': 270}, {'text': 'm.grant512@tuta.io', 'type': 'email', 'start_pos': 451, 'end_pos': 469}, {'text': 'Anna', 'type': 'person', 'start_pos': 266, 'end_pos': 270}]}",qwen3:8b,role task format example and verification,7.json
True,0.5714285714285714,0.6666666666666666,0.6153846153846153,4.0,3.0,2,"[{'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 41, 'end_pos': 61}, {'text': '0.014 BTC', 'type': 'btc', 'start_pos': 147, 'end_pos': 156}, {'text': 'bc1qt5vmgkz06c4q6z3trw8gkfj0y7n07gq5kzm68d', 'type': 'btc', 'start_pos': 179, 'end_pos': 221}, {'text': 'Anna Key', 'type': 'person', 'start_pos': 232, 'end_pos': 240}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 290, 'end_pos': 299}, {'text': 'bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh', 'type': 'btc', 'start_pos': 409, 'end_pos': 451}, {'text': 'Signal', 'type': 'tox', 'start_pos': 506, 'end_pos': 512}]","[{'startOffset': 41, 'endOffset': 61, 'type': 'EMAIL', 'text': 'cv.editor@riseup.net'}, {'startOffset': 179, 'endOffset': 221, 'type': 'BTC', 'text': 'bc1qt5vmgkz06c4q6z3trw8gkfj0y7n07gq5kzm68d'}, {'startOffset': 232, 'endOffset': 238, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 269, 'endOffset': 273, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 290, 'endOffset': 299, 'type': 'PERSON', 'text': 'Marcellus'}, {'startOffset': 409, 'endOffset': 451, 'type': 'BTC', 'text': 'bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh'}]","[{'text': '0.014 BTC', 'type': 'btc', 'start_pos': 147, 'end_pos': 156}, {'text': 'Anna Key', 'type': 'person', 'start_pos': 232, 'end_pos': 240}, {'text': 'Signal', 'type': 'tox', 'start_pos': 506, 'end_pos': 512}]","[{'startOffset': 232, 'endOffset': 238, 'type': 'PERSON', 'text': 'Anna'}, {'startOffset': 269, 'endOffset': 273, 'type': 'PERSON', 'text': 'Anna'}]",10.871662,"{'entities': [{'text': 'cv.editor@riseup.net', 'type': 'email', 'start_pos': 41, 'end_pos': 61}, {'text': '0.014 BTC', 'type': 'btc', 'start_pos': 147, 'end_pos': 156}, {'text': 'bc1qt5vmgkz06c4q6z3trw8gkfj0y7n07gq5kzm68d', 'type': 'btc', 'start_pos': 179, 'end_pos': 221}, {'text': 'Anna Key', 'type': 'person', 'start_pos': 232, 'end_pos': 240}, {'text': 'Marcellus', 'type': 'person', 'start_pos': 290, 'end_pos': 299}, {'text': 'bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh', 'type': 'btc', 'start_pos': 409, 'end_pos': 451}, {'text': 'Signal', 'type': 'tox', 'start_pos': 506, 'end_pos': 512}]}",qwen3:8b,psuedo code role task format ,5.json
